Opponent,Results,Score,PlusMinus
UCF,L, 65_54 ,-0.7
Navy,L, 70_66 ,-1.9
IPFW,L, 64_58 ,-5.3
Jacksonville,W, 71_69 ,-3
North Carolina A&T,L, 77_68 ,-9.4
High Point,L, 90_72 ,-6.2
Wake Forest,L, 81_71 ,-5.3
Elon,L, 79_69 ,-1.4
North Carolina St.,L, 58_52 ,-3.8
North Carolina,L, 96_63 ,-12.3
Wofford,L, 87_76 ,-2.1
Furman,W, 67_66 ,-0
East Tennessee St.,L, 86_83 ,2.8
Western Carolina,L, 83_77 OT,2
VMI,W, 85_68 ,7.4
Chattanooga,L, 73_60 ,1.7
Samford,W, 86_78 ,-0.4
The Citadel,W, 102_95 ,4.9
Mercer,L, 81_67 ,-4.2
Western Carolina,W, 75_58 ,14.4
East Tennessee St.,L, 68_65 ,-1
Furman,L, 79_72 ,-2.7
VMI,L, 86_72 ,-9.7
Wofford,W, 65_61 ,-0.5
Samford,W, 82_77 OT,0.3
Chattanooga,W, 79_64 ,6.9
The Citadel,W, 92_63 ,16
Mercer,W, 69_65 ,-1.1
Furman,L, 80_64 ,-8.6
Houston Baptist,W, 69_65 ,0.2
Ohio,L, 72_67 ,4.9
