Opponent,Results,Score,PlusMinus
Charlotte,W, 85_74 ,19.4
Michigan,L, 88_68 ,-9.3
Syracuse,L, 66_55 ,-5.3
Mount St. Mary's,W, 79_74 ,4.3
Texas A&M Corpus Chris,L, 85_81 ,-5
Kennesaw St.,W, 103_93 OT,-0.3
FIU,W, 77_71 ,1.5
Alabama St.,W, 91_74 ,16.2
UNC Greensboro,W, 79_69 ,1.4
UNC Asheville,W, 86_81 ,-0.7
Duke,L, 105_66 ,-26.1
Northeastern,L, 86_79 ,-5.5
Drexel,W, 83_78 ,9.3
James Madison,W, 79_73 ,4.9
Hofstra,L, 80_76 ,-2.8
UNC Wilmington,L, 91_82 ,-6.4
College of Charleston,W, 65_64 ,-4.4
William & Mary,L, 89_67 ,-5.3
James Madison,L, 82_64 ,-3.1
Hofstra,L, 66_64 ,-7
Northeastern,W, 71_67 ,-5.7
Delaware,W, 83_56 ,17.4
Towson,L, 81_77 ,-1.5
UNC Wilmington,L, 86_82 ,-4.2
College of Charleston,L, 66_62 ,-2.6
Drexel,W, 81_76 ,-1.7
Towson,L, 67_56 ,-4.6
William & Mary,L, 75_65 ,3
Delaware,W, 77_59 ,9.1
Drexel,L, 57_56 ,-7.5
