Opponent,Results,Score,PlusMinus
Jacksonville,W, 76_68 ,0.3
Furman,L, 79_70 ,-4.5
Hampton,L, 82_61 ,-5.3
Tulane,L, 76_48 ,-21.3
Liberty,W, 73_62 ,2.8
Mercer,L, 71_70 ,1.6
Stephen F. Austin,L, 94_84 ,-7
Hofstra,L, 86_80 ,0.1
Texas,L, 67_55 ,-3.4
Charlotte,L, 82_66 ,-7
North Carolina,L, 94_70 ,-12.6
Louisiana Monroe,L, 72_56 ,-10.8
Louisiana Lafayette,L, 79_58 ,-14.5
UT Arlington,L, 71_67 ,4.9
Texas St.,W, 76_56 ,16.3
Arkansas Little Rock,L, 81_55 ,-10
Arkansas St.,W, 86_72 ,14.3
Georgia St.,W, 76_67 ,9.3
Georgia Southern,L, 101_100 ,-0.5
Troy,W, 75_71 ,1.8
South Alabama,L, 73_60 ,-4
Louisiana Lafayette,L, 87_76 ,-10.2
Louisiana Monroe,L, 91_90 ,-1.2
Texas St.,L, 69_68 ,-3.3
UT Arlington,L, 91_60 ,-20.4
South Alabama,L, 75_71 ,-1.4
Troy,W, 78_74 ,3.4
Georgia Southern,L, 88_63 ,-23.4
Georgia St.,L, 83_70 ,-11.8
Arkansas Little Rock,W, 69_63 ,1
Arkansas St.,W, 80_73 ,-0.7
