Opponent,Results,Score,PlusMinus
Alabama,L, 77_64 ,-11.1
LSU,L, 91_69 ,-14.7
Arizona St.,L, 91_53 ,-12.8
Samford,L, 77_65 ,-10.6
IUPUI,W, 71_63 ,4.8
Belmont,L, 80_55 ,-10.4
Tennessee St.,L, 56_49 ,-7.6
Elon,L, 103_93 OT,0.3
Florida A&M,W, 61_41 ,11.8
West Virginia,L, 87_54 ,-14.1
Louisville,L, 94_57 ,-17.6
Chattanooga,L, 78_66 ,-0.2
Indiana,L, 99_72 ,-9.9
Mercer,L, 76_73 ,-7.9
Lipscomb,W, 102_86 ,11.5
Jacksonville,L, 83_70 ,-7.8
North Florida,L, 93_78 ,2.4
Florida Gulf Coast,L, 79_74 ,-6
Stetson,L, 84_79 ,-3.2
USC Upstate,W, 78_75 ,9
NJIT,L, 75_67 ,-6.9
USC Upstate,W, 75_62 ,6.4
NJIT,L, 78_59 ,-6.8
North Florida,W, 101_91 ,-1.6
Jacksonville,W, 90_69 ,9.1
Stetson,W, 92_82 ,7.4
Florida Gulf Coast,L, 68_63 ,-1
Lipscomb,W, 73_57 ,2.1
Florida Gulf Coast,L, 74_64 ,-5.1
