Opponent,Results,Score,PlusMinus
Syracuse,L, 57_47 ,-9.4
Canisius,L, 98_89 ,2.8
Yale,L, 79_67 ,-4.3
Columbia,L, 88_61 ,-11.9
Virginia,L, 80_54 ,-7.1
Purdue,L, 77_55 ,-9.3
St. Francis PA,L, 84_73 ,-4.3
Robert Morris,L, 69_67 ,-3.7
Mount St. Mary's,W, 76_73 ,3.7
Stony Brook,L, 75_62 ,0.7
Army,L, 88_82 ,-10.1
Boston University,W, 81_73 ,5.5
Loyola MD,L, 51_50 ,1.6
American,W, 65_50 ,8.2
Bucknell,L, 82_76 ,-4.9
Holy Cross,W, 87_66 ,13.7
Navy,L, 69_64 ,-3.8
Colgate,W, 79_70 ,6.6
Boston University,L, 75_73 ,0.5
Loyola MD,W, 71_66 ,5.6
American,W, 72_49 ,14.3
Lafayette,W, 87_72 ,1.7
Bucknell,W, 80_65 ,13.9
Holy Cross,W, 64_59 ,-1.6
Navy,W, 77_74 ,-0.5
Lafayette,W, 73_61 ,8.5
Colgate,W, 71_54 ,7.9
Army,W, 82_72 ,7.6
Navy,W, 65_63 ,4.8
American,W, 78_62 ,16.1
Holy Cross,L, 59_56 ,-6.6
