Opponent,Results,Score,PlusMinus
Portland,L, 87_57 ,-24.5
Colorado St.,L, 108_100 2OT,-0.2
Florida A&M,W, 72_62 ,6.9
Oakland,L, 85_57 ,-10.6
New Hampshire,L, 86_75 ,-7.3
Nebraska,L, 73_63 ,-4.3
UC Riverside,L, 60_56 ,-8.4
TCU,L, 80_69 ,-11.1
Drake,L, 87_70 ,-8.7
Central Arkansas,W, 62_61 ,6.9
Nicholls St.,L, 63_62 ,-5.5
Northwestern St.,W, 87_72 ,8.2
Stephen F. Austin,L, 97_62 ,-10.2
McNeese St.,W, 75_67 ,4.6
Incarnate Word,L, 74_60 ,-5.2
Sam Houston St.,L, 72_51 ,-9.6
Lamar,W, 80_71 ,9.4
Houston Baptist,W, 79_72 ,11.2
Southeastern Louisiana,L, 81_60 ,-8.1
Lamar,W, 71_67 ,2.6
Sam Houston St.,L, 84_71 ,-9.5
Houston Baptist,L, 73_71 ,-3.6
Southeastern Louisiana,W, 91_80 ,7.3
Texas A&M Corpus Chris,L, 65_59 ,3.1
New Orleans,W, 87_84 ,-0.8
Incarnate Word,L, 74_70 ,-5
Texas A&M Corpus Chris,L, 74_69 ,4.9
