Opponent,Results,Score,PlusMinus
Northern Iowa,W, 84_78 ,3.4
Loyola Marymount,W, 83_75 ,0.9
Oakland,W, 95_89 ,0.2
Abilene Christian,W, 108_100 2OT,0.2
Portland,W, 90_74 ,8.8
UTEP,L, 99_90 2OT,2.7
Long Beach St.,L, 83_77 ,-2.4
Colorado,L, 88_77 ,0.6
Northern Colorado,L, 73_64 ,-3.5
Kansas St.,L, 61_56 ,-4.1
USC Upstate,W, 89_61 ,11.1
Boise St.,L, 84_80 ,-8.3
UNLV,W, 66_65 ,-0.5
San Jose St.,W, 85_84 OT,-2.1
San Diego St.,L, 69_62 ,0.6
Utah St.,L, 96_92 ,-4.4
Air Force,W, 83_79 ,6.8
San Jose St.,W, 74_66 ,2.8
Wyoming,L, 83_76 ,-3.4
San Diego St.,L, 69_67 ,1.8
Nevada,W, 76_67 ,-2.5
Boise St.,W, 97_93 2OT,1.1
UNLV,L, 87_80 ,-6
Utah St.,L, 72_59 ,-4.4
Wyoming,L, 84_66 ,-13.7
New Mexico,W, 86_69 ,6.3
Nevada,L, 87_80 OT,-0.7
Fresno St.,L, 87_73 ,-11.9
Air Force,W, 87_73 ,1.7
San Jose St.,W, 80_61 ,14.2
Boise St.,W, 88_81 ,0.6
Fresno St.,L, 64_56 ,-1.4
