Opponent,Results,Score,PlusMinus
Miami FL,L, 86_59 ,-7.7
North Florida,L, 106_84 ,-19.6
Portland St.,L, 79_61 ,-11.8
Southeast Missouri St.,W, 83_74 ,-1.3
Houston,L, 78_65 ,-4.3
Lamar,L, 83_60 ,-16.6
Tennessee Martin,L, 72_64 ,-3.8
Texas St.,L, 68_59 ,-5.3
Utah St.,L, 94_69 ,-13.2
North Dakota St.,L, 68_50 ,-3.8
Idaho St.,L, 76_64 ,-0.9
UTEP,L, 85_64 ,-6.9
Grand Canyon,L, 83_63 ,-11.9
Utah Valley,L, 98_65 ,-17.9
Chicago St.,W, 82_72 ,4
UMKC,W, 71_66 ,1.1
Cal St. Bakersfield,L, 77_58 ,-12.4
Seattle,L, 70_59 ,-4.2
New Mexico St.,L, 92_68 ,-15.2
Utah Valley,L, 88_77 ,-3.4
Grand Canyon,L, 64_58 ,4.3
UMKC,L, 75_58 ,-8.5
Seattle,W, 67_57 ,3
Cal St. Bakersfield,L, 70_57 ,-4.7
Chicago St.,W, 89_79 ,5
New Mexico St.,L, 83_44 ,-16
Seattle,L, 75_52 ,-3.1
