Opponent,Results,Score,PlusMinus
SMU,L, 85_50 ,-15.1
Southern Illinois,L, 86_81 OT,4.6
California,L, 89_63 ,-10.7
Bethune Cookman,W, 71_46 ,5.5
Texas Tech,L, 71_56 ,-11.8
LIU Brooklyn,W, 75_69 ,1.5
UC Irvine,L, 63_53 ,-0.5
UTEP,L, 87_68 ,-11.5
North Texas,L, 69_64 ,-2.2
Incarnate Word,W, 78_72 ,2.3
Northwestern St.,W, 94_79 ,13.7
New Orleans,W, 73_70 ,1.7
Southeastern Louisiana,W, 70_63 ,0.2
McNeese St.,L, 72_68 ,-6.9
Nicholls St.,W, 87_76 ,7.7
Stephen F. Austin,L, 76_64 ,-11.7
Abilene Christian,W, 72_51 ,9.6
Houston Baptist,L, 70_69 ,-1.7
Lamar,W, 69_66 ,10
Texas A&M Corpus Chris,L, 51_48 ,-2.9
Houston Baptist,W, 80_68 ,7.6
Abilene Christian,W, 84_71 ,9.5
Central Arkansas,W, 105_75 ,11.6
Texas A&M Corpus Chris,L, 75_70 ,-0.4
Central Arkansas,W, 83_73 ,-2.5
Lamar,W, 94_76 ,8.9
Stephen F. Austin,L, 85_64 ,-10
Nicholls St.,W, 60_59 ,3.4
Texas A&M Corpus Chris,L, 79_76 ,4.2
Jackson St.,L, 81_77 OT,-6.5
