Opponent,Results,Score,PlusMinus
Georgia Tech,L, 116_81 ,-10.2
Colgate,W, 101_98 2OT,7.8
Binghamton,W, 76_59 ,8.2
Canisius,L, 87_62 ,-7.3
Pittsburgh,L, 93_49 ,-20.9
UMass Lowell,L, 80_77 ,-4.3
Siena,W, 81_80 ,-5.2
Lafayette,W, 85_67 ,10.7
Syracuse,L, 67_46 ,-6.6
Monmouth,L, 78_69 ,-0
Saint Peter's,W, 65_62 ,4.2
Albany,L, 75_70 ,-3.8
Howard,W, 84_81 ,0.6
Columbia,L, 74_70 ,-2.8
Columbia,L, 79_68 ,-4.1
Harvard,W, 77_65 ,1.9
Dartmouth,W, 77_73 ,-3
Brown,L, 86_80 ,-4.3
Yale,L, 83_52 ,-19.2
Princeton,L, 85_56 ,-19.8
Penn,L, 92_84 ,-4.2
Dartmouth,L, 78_66 ,-9.4
Harvard,L, 76_74 ,13.1
Penn,L, 79_67 ,-9.9
Princeton,L, 74_60 ,-5.9
Yale,L, 88_64 ,-12.6
Brown,W, 75_71 ,2.7
