Opponent,Results,Score,PlusMinus
Memphis,L, 67_49 ,-16.1
Jackson St.,L, 78_60 ,-14.2
Morehead St.,L, 61_46 ,-13.3
Troy,L, 69_59 ,-12.3
Alabama,L, 58_55 ,-2.4
North Dakota St.,W, 74_62 ,8.8
South Alabama,W, 57_54 ,-1.3
Georgia St.,L, 66_46 ,-15.8
Tulane,L, 59_40 ,-13.5
Louisiana Tech,L, 87_57 ,-11.9
Charlotte,L, 82_76 ,-0.3
Old Dominion,W, 73_71 ,-1.3
Florida Atlantic,L, 58_51 ,0.2
FIU,W, 66_60 ,0.2
Louisiana Tech,L, 70_59 ,-8.2
UTEP,W, 71_58 ,-2.3
UTSA,W, 86_70 ,7.4
North Texas,L, 70_54 ,-5.8
Rice,L, 72_65 ,-4.7
UAB,L, 80_77 2OT,-2.4
Middle Tennessee,L, 76_54 ,-1.7
UTEP,L, 78_73 ,-4
UTSA,L, 74_53 ,-12.1
Rice,L, 76_74 OT,2.4
North Texas,W, 81_70 ,8.8
Western Kentucky,L, 75_60 ,-9.5
Marshall,L, 108_106 OT,10.8
