Opponent,Results,Score,PlusMinus
Minnesota,L, 76_58 ,-2.4
Nebraska Omaha,L, 95_89 OT,-0.4
Drake,W, 79_73 ,1.1
South Dakota St.,W, 64_57 ,0.8
Tennessee Martin,W, 74_70 ,0.8
Iowa,L, 95_75 ,-10.6
South Dakota,L, 79_70 ,-3.3
Mississippi St.,W, 72_67 ,1.5
Louisville,L, 75_47 ,-13.2
UNC Wilmington,L, 76_56 ,-12.6
Oklahoma St.,L, 61_43 ,-7.1
USC Upstate,L, 70_68 ,-2.4
Seattle,W, 84_69 ,10.3
Cal St. Bakersfield,L, 83_72 ,-16.1
New Mexico St.,L, 65_64 ,-11.5
UT Rio Grande Valley,L, 71_66 ,-1.1
Utah Valley,L, 90_79 ,-8.1
Grand Canyon,L, 85_78 ,-3.7
Chicago St.,W, 78_64 ,6
Cal St. Bakersfield,L, 77_66 ,-8
Seattle,L, 65_55 ,-4
UT Rio Grande Valley,W, 75_58 ,8.5
Grand Canyon,L, 78_66 ,-10.4
Utah Valley,L, 79_70 ,5.4
New Mexico St.,L, 62_61 ,-0.8
Chicago St.,W, 82_53 ,16.1
Utah Valley,W, 80_78 ,-2.8
New Mexico St.,L, 78_64 ,-11.9
