Opponent,Results,Score,PlusMinus
Tulane,W, 68_67 OT,2
Southeast Missouri St.,W, 74_56 ,4.7
Jacksonville St.,W, 73_69 ,5.1
Murray St.,L, 63_61 ,-2.9
Saint Louis,L, 75_58 ,-5.8
Western Kentucky,L, 79_70 ,-0.9
Evansville,L, 91_70 ,-14.8
Ball St.,L, 63_62 ,2.3
Grambling St.,L, 81_78 OT,-0.5
Jackson St.,L, 67_66 ,-4.7
Arkansas Pine Bluff,W, 85_70 ,9.2
Mississippi Valley St.,L, 79_73 ,-7.1
Alabama St.,W, 80_75 OT,3
Alcorn St.,L, 63_58 ,0.4
Southern,L, 73_52 ,-7.5
Prairie View A&M,W, 83_69 ,10.3
Texas Southern,L, 71_68 ,-
Arkansas Pine Bluff,W, 71_66 ,-2.1
Mississippi Valley St.,L, 66_64 ,2.6
Alabama St.,L, 74_68 ,-1.6
Alcorn St.,L, 62_58 ,-
Southern,W, 78_66 ,6.9
Texas Southern,L, 77_54 ,-5.4
Prairie View A&M,L, 85_65 ,-9.1
Grambling St.,L, 65_58 ,-2.1
Jackson St.,W, 54_51 ,-
Arkansas Pine Bluff,W, 61_53 ,-0.7
Texas Southern,L, 77_69 ,-1
