Opponent,Results,Score,PlusMinus
Missouri,L, 83_74 ,-8
North Carolina,L, 78_58 ,-6.5
Maryland Eastern Shore,W, 73_63 ,3.8
Columbia,L, 70_59 ,-0.5
Presbyterian,W, 68_58 ,4.2
Georgia Tech,L, 77_61 ,-2.9
Clemson,L, 66_51 ,-10.7
Coastal Carolina,L, 71_63 ,-10
Vanderbilt,L, 80_56 ,-10
Austin Peay,L, 84_77 ,-9.1
Harvard,L, 77_57 ,-6.3
UNC Greensboro,W, 87_76 ,2.1
VMI,W, 65_61 ,4.4
Samford,W, 69_64 ,-1.8
Chattanooga,L, 77_68 ,-0
The Citadel,W, 86_83 ,7
Mercer,L, 70_69 OT,0.6
Furman,L, 63_62 ,-0.9
East Tennessee St.,W, 87_73 ,9.5
Western Carolina,W, 85_66 ,3.9
Chattanooga,L, 79_63 ,-3.7
Samford,W, 78_75 ,4.2
VMI,W, 92_60 ,13.7
Mercer,W, 79_70 ,8.5
The Citadel,W, 99_89 ,8.9
UNC Greensboro,L, 65_61 ,0.5
Furman,W, 77_73 ,1.2
Western Carolina,L, 53_48 ,-1.3
East Tennessee St.,L, 71_66 ,-4.6
Western Carolina,L, 88_83 2OT,-1.6
