Opponent,Results,Score,PlusMinus
Central Connecticut,W, 92_83 2OT,3.5
Saint Louis,L, 85_68 ,-7.3
Louisville,L, 87_52 ,-12.8
Saint Peter's,W, 67_66 ,-4.7
Niagara,W, 77_73 ,8.6
North Florida,L, 81_60 ,-10.9
St. Francis NY,L, 74_67 ,1.2
Providence,L, 89_66 ,-10.8
Dartmouth,L, 74_65 ,-4.6
Quinnipiac,L, 68_66 ,-5.6
Holy Cross,L, 90_68 ,-17
Sacred Heart,W, 80_71 ,9
Rider,L, 82_80 2OT,3.8
Yale,L, 88_53 ,-15.9
UMass Lowell,L, 80_76 ,1.3
Binghamton,W, 76_72 ,4.4
Vermont,L, 83_68 ,-7.8
Stony Brook,L, 77_43 ,-14.7
UMBC,W, 98_87 ,8
New Hampshire,L, 84_71 ,-7.1
Maine,L, 105_100 OT,1.6
Albany,L, 86_60 ,-9.7
UMass Lowell,L, 85_83 ,-5.8
Stony Brook,L, 85_72 ,-8.3
Binghamton,L, 68_54 ,-5.2
Vermont,L, 92_81 ,-4.6
UMBC,W, 88_65 ,5.9
New Hampshire,L, 74_63 ,3.1
Maine,W, 82_74 ,-0.1
Albany,L, 75_59 ,-4
Albany,W, 68_59 ,10
Stony Brook,L, 80_64 ,-6.8
