Opponent,Results,Score,PlusMinus
Illinois St.,L, 67_66 ,0.1
Northern Kentucky,W, 64_56 ,-0.9
Marshall,W, 85_61 ,10.2
Southern Miss,W, 61_46 ,13.3
Saint Louis,W, 60_46 ,14.2
Indiana,L, 92_59 ,-18.1
Pittsburgh,L, 72_62 ,-7.3
Western Carolina,W, 60_52 ,1.6
Davidson,L, 81_77 ,3
Green Bay,L, 78_72 ,-2.6
East Tennessee St.,L, 75_72 ,-9.7
Murray St.,L, 62_57 ,-1.8
Southeast Missouri St.,W, 96_69 ,14.7
Tennessee Martin,W, 64_58 ,2.8
SIU Edwardsville,W, 70_67 OT,-3.9
Eastern Illinois,L, 84_82 OT,4.5
Tennessee Tech,W, 81_74 ,-0.3
Jacksonville St.,L, 78_74 ,-8.2
Austin Peay,W, 75_65 ,5.5
Eastern Kentucky,W, 70_67 ,0.7
Belmont,L, 73_67 ,-4.4
Tennessee St.,L, 77_76 ,-4.5
Eastern Kentucky,W, 61_50 ,6.7
Belmont,W, 78_77 ,-6.2
Tennessee St.,W, 66_61 ,1.5
Tennessee Tech,W, 69_59 ,6.7
Jacksonville St.,W, 82_71 ,3.4
Murray St.,W, 75_66 ,-0.4
Tennessee Martin,L, 83_70 ,-2.8
Siena,W, 84_80 ,3.1
Duquesne,W, 82_72 ,5
Ohio,W, 77_72 ,1.6
Nevada,W, 86_83 ,1.3
Nevada,L, 77_68 ,-4.8
Nevada,L, 85_82 OT,-4.8
