Opponent,Results,Score,PlusMinus
Northern Illinois,L, 83_71 ,-4.3
Wright St.,W, 72_67 ,-6
South Dakota,L, 76_72 ,-1.8
USC,L, 96_61 ,-18.5
Loyola Marymount,L, 82_80 OT,-3.2
UCLA,L, 77_45 ,-15.9
Pepperdine,L, 70_55 ,-8.3
San Francisco,L, 65_61 ,-2.3
Portland St.,W, 77_71 ,2.8
San Diego,L, 81_63 ,-10.1
Idaho St.,L, 84_79 ,-2.5
Morgan St.,W, 88_74 ,3.8
Long Beach St.,L, 94_79 ,-4.6
Cal St. Fullerton,W, 85_75 ,4.9
UC Davis,L, 63_62 ,4.4
UC Riverside,L, 75_72 ,-3.7
Cal Poly,W, 76_74 ,-3.2
UC Santa Barbara,L, 74_61 ,-6.3
UC Irvine,L, 73_63 ,-7.2
UC Riverside,W, 73_71 ,8.8
Long Beach St.,L, 81_76 ,0.3
Cal St. Fullerton,W, 75_67 ,-1.4
UC Irvine,L, 93_84 ,-9.8
Hawaii,L, 69_63 ,-3
Cal Poly,W, 75_71 OT,1.6
UC Santa Barbara,L, 78_63 ,-20.7
Hawaii,L, 89_78 ,-6.1
UC Davis,L, 87_83 3OT,1.2
