Opponent,Results,Score,PlusMinus
Belmont,L, 83_80 ,-2.8
IUPUI,W, 75_71 OT,2.7
Iowa,L, 89_61 ,-18.9
LSU,W, 81_80 ,4.8
Arizona St.,W, 78_73 OT,0.1
Jackson St.,W, 80_61 ,11.8
Grambling St.,W, 95_49 ,21
Maine,W, 104_67 ,27.4
San Jose St.,W, 80_62 ,12.8
Wisconsin,W, 57_55 ,4.2
Chicago St.,W, 91_74 ,10.7
Presbyterian,W, 84_66 ,8
Seton Hall,L, 83_63 ,-5
Georgetown,L, 80_70 ,-9.3
Providence,W, 65_64 ,3.7
St. John's,W, 81_75 ,-1.3
Villanova,L, 83_68 ,-6.9
Xavier,L, 74_66 ,-6.7
DePaul,L, 57_56 ,-0.2
St. John's,W, 78_73 ,7.3
Stetson,W, 74_60 ,15.2
Butler,W, 75_69 ,1.6
Seton Hall,L, 79_62 ,-4.8
Xavier,L, 90_82 ,1.4
Providence,W, 96_91 2OT,1.1
Creighton,L, 65_62 ,-1
DePaul,W, 73_60 ,11.5
Creighton,W, 66_61 ,5.4
Villanova,L, 89_79 ,-7.9
Georgetown,W, 88_87 ,5.8
Butler,L, 95_74 ,-12.5
St. John's,W, 101_93 ,8
Xavier,L, 90_72 ,-13.8
