Opponent,Results,Score,PlusMinus
UNLV,L, 74_72 ,-3.5
UCLA,L, 88_83 ,-6.3
Austin Peay,W, 73_64 ,4.4
UMBC,W, 78_65 ,4.5
IPFW,L, 75_73 ,-1.8
Fresno St.,W, 77_65 ,8.8
Saint Mary's,L, 93_63 ,-14.2
USC,L, 101_82 ,-11.2
Texas A&M Corpus Chris,L, 80_74 ,-3.9
UTSA,W, 88_73 ,17.9
Texas A&M,L, 82_63 ,-11.4
Hawaii,L, 86_73 ,-2.2
UC Santa Barbara,L, 76_73 ,-4
Long Beach St.,W, 96_92 2OT,-4.5
Cal St. Northridge,L, 76_74 ,3.2
Cal St. Fullerton,W, 83_75 ,3.3
UC Riverside,L, 72_68 ,2.3
UC Davis,L, 66_52 ,-5.8
UC Irvine,L, 78_72 OT,-0.3
Hawaii,L, 75_60 ,-3.6
Long Beach St.,L, 73_70 ,-7.8
UC Riverside,W, 86_78 ,4
UC Davis,W, 58_53 ,0.5
Cal St. Northridge,L, 75_71 OT,-1.6
Cal St. Fullerton,L, 78_77 ,-0.7
UC Irvine,L, 72_62 ,-3.2
UC Santa Barbara,L, 69_50 ,-5.9
UC Irvine,L, 84_64 ,-5.2
