Opponent,Results,Score,PlusMinus
Air Force,W, 77_75 ,-3.4
Florida A&M,W, 81_51 ,11.3
Kent St.,W, 72_69 ,5.7
Sam Houston St.,W, 86_81 OT,-4.6
Oakland,W, 97_88 ,7
UTEP,L, 71_66 ,-0.8
Portland,W, 80_79 ,2
Southeast Missouri St.,W, 74_50 ,4.2
North Texas,W, 95_63 ,13.5
SIU Edwardsville,L, 76_74 ,-4
North Texas,W, 74_66 ,8.1
Murray St.,W, 88_73 ,3.2
Saint Louis,W, 65_52 ,1.9
Loyola Chicago,W, 72_62 ,7.3
Northern Iowa,W, 75_73 ,4
Bradley,W, 65_44 ,15.2
Wichita St.,L, 83_58 ,-13.8
Illinois St.,W, 81_78 ,-4.3
Drake,W, 81_76 ,4.4
Indiana St.,W, 79_66 ,8.7
Missouri St.,W, 80_65 ,12.9
Evansville,L, 85_78 OT,4.7
Northern Iowa,L, 67_58 ,-0.4
Wichita St.,L, 76_55 ,-9.8
Loyola Chicago,L, 73_59 ,-6
Indiana St.,W, 85_78 ,5.4
Drake,W, 75_60 ,8.1
Bradley,W, 71_59 ,5.1
Evansville,L, 83_71 ,-11.2
Illinois St.,L, 73_50 ,-15.4
Missouri St.,W, 78_68 ,-1.1
Northern Iowa,L, 66_60 ,-4.3
