Opponent,Results,Score,PlusMinus
IPFW,W, 78_64 ,4.3
Iona,W, 83_58 ,15.5
Rhode Island,W, 58_55 ,2.6
Oregon,L, 73_67 ,-2.7
Oregon St.,W, 63_57 ,8.1
Ball St.,L, 69_66 ,-5.4
Belmont,W, 61_57 ,0.9
Indiana St.,W, 69_63 ,5.1
Chicago St.,W, 71_53 ,10.7
Missouri St.,W, 74_45 ,10.5
Belmont,L, 85_81 ,-3.8
Illinois Chicago,W, 75_47 ,13
Oakland,W, 84_67 ,4.3
Detroit,W, 92_74 ,12.9
Milwaukee,W, 68_56 ,5.9
Green Bay,W, 85_70 ,5.1
Youngstown St.,W, 96_65 ,19.6
Wright St.,L, 73_62 ,0
Northern Kentucky,W, 71_46 ,8.6
Cleveland St.,W, 77_52 ,11.1
Youngstown St.,W, 97_68 ,17.1
Illinois Chicago,W, 73_55 ,11.8
Northern Kentucky,W, 64_52 ,11.5
Wright St.,L, 61_59 ,-0.1
Cleveland St.,W, 66_43 ,10.3
Oakland,W, 86_84 ,7.9
Detroit,W, 90_74 ,9.2
Milwaukee,W, 80_76 OT,0.3
Green Bay,W, 70_68 ,-0.2
Green Bay,L, 99_92 OT,-1.2
Texas Southern,W, 84_73 ,6.2
Florida St.,W, 81_69 ,6.9
Saint Mary's,W, 60_44 ,2.2
BYU,W, 72_70 ,6.5
George Washington,L, 76_60 ,-6.2
