Opponent,Results,Score,PlusMinus
North Dakota St.,L, 79_71 OT,2.8
Portland,W, 79_66 ,12.1
Sacramento St.,L, 84_79 ,-0.4
Utah Valley,W, 82_70 ,-2.5
Sacramento St.,W, 66_61 ,6.2
Saint Mary's,L, 81_67 ,-4.9
San Diego,L, 61_55 ,-3.5
Air Force,L, 67_60 ,-5.7
Idaho,L, 68_51 ,-13.6
Seattle,L, 80_75 OT,-0.6
Boise St.,L, 64_56 ,2
UC Irvine,L, 76_55 ,-8.5
Long Beach St.,L, 59_47 ,-5.7
Cal St. Northridge,W, 63_62 ,-4.4
UC Riverside,W, 58_55 ,1.2
Hawaii,L, 78_62 ,-5.9
Cal St. Fullerton,W, 69_64 ,1.3
Cal Poly,W, 66_52 ,5.8
Cal St. Fullerton,L, 61_57 ,-0.9
UC Riverside,W, 50_49 ,-2.6
UC Santa Barbara,L, 72_66 ,-4.8
Long Beach St.,L, 57_48 ,-2.9
Cal Poly,L, 58_53 ,-0.5
UC Santa Barbara,L, 62_55 ,-8.2
UC Irvine,L, 62_61 ,-7.8
Hawaii,L, 67_65 ,5.4
Cal St. Northridge,W, 87_83 3OT,-1.2
UC Santa Barbara,L, 87_61 ,-14.1
