Opponent,Results,Score,PlusMinus
Kentucky,L, 87_57 ,-6.2
South Florida,W, 60_57 ,-5.6
Boston University,W, 90_76 ,3
Lafayette,W, 80_66 ,7.9
Providence,L, 83_76 ,-7.5
Albany,L, 74_73 ,0
UMass Lowell,W, 90_77 ,9
Kent St.,L, 80_75 ,2.1
St. Francis NY,W, 92_86 OT,3.1
Columbia,L, 65_56 ,-9.5
St. John's,W, 83_74 ,4.5
Stony Brook,L, 83_61 ,-15.2
St. Francis PA,W, 77_65 ,-3.1
UMBC,W, 86_83 ,-0.4
Yale,L, 83_65 ,-9.3
USC Upstate,L, 80_78 ,-6.4
Florida Gulf Coast,L, 82_78 OT,-8.5
Stetson,W, 71_59 ,13.1
Jacksonville,W, 83_63 ,9.6
North Florida,L, 94_80 ,-12.3
Lipscomb,L, 81_72 ,-4.6
Kennesaw St.,W, 75_67 ,6.9
Lipscomb,W, 90_78 ,11
Kennesaw St.,W, 78_59 ,6.8
Stetson,W, 74_70 ,-6.7
Florida Gulf Coast,W, 68_59 ,0.9
North Florida,L, 107_71 ,-18.2
Jacksonville,W, 73_58 ,13.5
USC Upstate,L, 72_71 ,-10.7
Stetson,L, 82_67 ,-10.7
Army,W, 79_65 ,6.1
Boston University,W, 83_72 ,11.8
UT Arlington,W, 63_60 ,-1.8
Columbia,L, 80_65 ,-4.9
