Opponent,Results,Score,PlusMinus
Kansas St.,L, 81_71 ,-8.5
Northwestern,L, 83_80 OT,5.9
Lehigh,W, 88_61 ,11.9
Wofford,W, 70_59 ,0.5
Fairfield,L, 82_81 OT,-0.1
Longwood,L, 70_69 ,5.3
Bucknell,W, 72_61 ,5.5
Saint Joseph's,L, 80_78 ,-0.8
Delaware,W, 82_69 ,-1
Manhattan,W, 72_71 ,-1.2
NJIT,W, 65_56 ,9.5
Robert Morris,W, 78_71 ,6.5
Howard,W, 72_59 ,8.8
Stony Brook,L, 69_60 ,4
Maryland Eastern Shore,W, 81_75 ,2
Cornell,W, 74_70 ,2.8
Cornell,W, 79_68 ,4.1
Dartmouth,W, 77_60 ,13.6
Harvard,W, 55_54 ,-8.8
Yale,L, 86_72 ,-4.3
Brown,W, 77_73 ,4
Penn,W, 63_53 ,4.2
Princeton,L, 88_83 OT,5.9
Harvard,W, 90_76 ,5.7
Dartmouth,W, 73_54 ,2.2
Princeton,L, 88_83 ,-6.7
Penn,W, 93_65 ,10.7
Brown,W, 66_63 ,3.1
Yale,L, 71_55 ,-9.6
Norfolk St.,W, 86_54 ,13.8
Ball St.,W, 69_67 ,0
NJIT,W, 80_65 ,4.9
UC Irvine,W, 73_67 ,-0.5
