Opponent,Results,Score,PlusMinus
Saint Joseph's,L, 82_81 ,-8.9
High Point,L, 75_66 ,-2.8
Monmouth,L, 82_74 ,-1.9
UNC Asheville,L, 85_66 ,-5.9
San Diego,L, 62_59 ,-2.7
La Salle,W, 66_53 ,3.1
South Carolina,L, 79_54 ,-7
Penn St.,L, 63_57 ,6.2
Penn,W, 53_52 OT,0.7
Iona,L, 77_70 ,-11.4
UNC Wilmington,L, 75_63 ,-8.2
Elon,L, 83_78 ,-9.3
William & Mary,L, 72_63 ,-9.5
College of Charleston,W, 61_54 ,2.4
Hofstra,L, 69_61 ,-4
Towson,L, 69_50 ,-15.3
James Madison,L, 68_45 ,-6.5
UNC Wilmington,L, 77_71 ,-1.1
Towson,L, 77_70 ,1.5
Hofstra,L, 70_64 ,3.9
James Madison,L, 78_56 ,-8.8
College of Charleston,L, 60_38 ,-14.1
Delaware,L, 69_60 ,0.6
Northeastern,L, 70_60 ,-10.6
Elon,L, 81_76 ,1.7
William & Mary,W, 74_69 ,1.5
Delaware,W, 74_64 ,1
Northeastern,L, 61_59 ,1.8
Elon,W, 57_56 ,7.5
Hofstra,L, 80_67 ,-10.7
