Opponent,Results,Score,PlusMinus
Houston Baptist,W, 91_69 ,14.5
New Mexico,L, 83_74 ,-1.7
Tennessee Tech,W, 76_63 ,2.4
Mississippi Valley St.,W, 85_46 ,19.5
Robert Morris,W, 81_71 OT,1
Air Force,L, 66_64 OT,-3.7
UTEP,W, 73_59 ,8.3
Long Beach St.,L, 67_53 ,-8.1
Wyoming,L, 62_59 ,-3.6
New Mexico,L, 79_61 ,-8.8
UTEP,W, 73_53 ,8.1
Oral Roberts,W, 76_61 ,4.2
Baylor,L, 85_70 ,-13.7
UC Irvine,L, 54_52 ,2.6
Utah Valley,W, 78_66 ,-0.9
Grand Canyon,L, 79_75 ,0.8
UMKC,W, 65_64 ,11.5
Chicago St.,W, 80_62 ,10.6
Seattle,W, 68_60 ,5.3
Cal St. Bakersfield,W, 68_67 2OT,-6.5
UT Rio Grande Valley,W, 92_68 ,15.2
Grand Canyon,W, 70_50 ,3.7
Utah Valley,W, 98_74 ,18.4
Chicago St.,W, 69_55 ,6.2
Wichita St.,L, 71_41 ,-9.5
Cal St. Bakersfield,W, 63_55 ,1
Seattle,W, 70_57 ,2.7
UMKC,W, 62_61 ,0.8
UT Rio Grande Valley,W, 83_44 ,16
UMKC,W, 78_64 ,11.9
Cal St. Bakersfield,L, 57_54 ,-5.3
Saint Mary's,L, 58_56 ,-6.1
