Opponent,Results,Score,PlusMinus
Southern Miss,W, 67_49 ,16.1
Oklahoma,L, 84_78 ,-2.5
Grambling St.,W, 83_65 ,5.2
UT Arlington,L, 68_64 ,-3.4
Ohio St.,W, 81_76 OT,-0.7
Louisiana Tech,W, 94_68 ,14.6
Southeast Missouri St.,W, 80_65 ,2.8
Manhattan,W, 89_57 ,3.1
Southern,W, 72_67 ,0.3
Mississippi,L, 85_79 ,-10.9
IUPUI,W, 84_48 ,17.1
Tulane,W, 77_65 ,3.4
South Carolina,L, 86_76 ,-0.3
Nicholls St.,W, 82_46 ,15.3
Connecticut,L, 81_78 ,-1.4
Temple,W, 67_65 ,-3.6
South Florida,W, 71_56 ,8.3
Cincinnati,L, 76_72 ,-2.7
East Carolina,L, 84_83 ,-4.7
UCF,W, 97_86 ,4.8
SMU,L, 80_68 ,-13
Connecticut,L, 77_57 ,-2.9
Cincinnati,W, 63_59 ,7.6
Houston,L, 98_90 ,3
Tulane,L, 94_87 OT,-0.2
UCF,W, 73_56 ,10.4
South Florida,L, 80_71 ,-1.9
SMU,L, 69_62 ,-0
Tulsa,W, 92_82 ,3.8
Temple,L, 72_62 ,-7.6
East Carolina,W, 83_53 ,8.8
Tulsa,W, 89_67 ,8.5
Tulane,W, 74_54 ,9.1
Connecticut,L, 72_58 ,-9.5
