Opponent,Results,Score,PlusMinus
Santa Clara,W, 77_63 ,6.8
San Francisco,L, 58_57 ,3.3
Delaware St.,W, 81_55 ,10.1
Rice,L, 87_81 ,-5.4
Lamar,W, 74_69 ,6.8
Northern Colorado,W, 77_66 ,16.8
Loyola Marymount,L, 77_76 ,2.1
UNLV,L, 73_62 ,-7.8
Houston Baptist,L, 72_59 ,-7.7
Abilene Christian,W, 60_56 ,8.4
Denver,W, 63_54 ,6.5
Morgan St.,W, 81_72 ,1.5
Ohio,L, 81_59 ,-10.7
Cal St. Bakersfield,L, 67_48 ,-10.7
Cal St. Fullerton,L, 79_73 ,10.2
UC Irvine,L, 84_68 ,-11.7
Hawaii,L, 80_71 ,-8.8
Cal St. Northridge,W, 75_72 ,3.7
UC Davis,L, 58_55 ,-1.2
Long Beach St.,W, 74_72 ,-2.1
Cal Poly,W, 72_68 ,-2.3
Cal St. Fullerton,W, 81_71 ,-1
Cal St. Northridge,L, 73_71 ,-8.8
UC Davis,L, 50_49 ,2.6
Cal Poly,L, 86_78 ,-4
UC Santa Barbara,L, 65_55 ,-6.5
Hawaii,W, 77_71 ,1.4
Long Beach St.,L, 66_55 ,-4.6
UC Santa Barbara,L, 81_55 ,-8.8
UC Irvine,L, 76_66 ,-2.2
Long Beach St.,L, 82_74 ,-2.7
