Opponent,Results,Score,PlusMinus
Idaho,L, 74_54 ,-14.2
Montana,W, 64_61 ,3.9
Montana St.,L, 81_69 ,-8.2
Toledo,L, 89_74 ,-6
San Diego,W, 76_67 ,-0.3
Santa Clara,L, 78_75 ,-5.9
Marquette,L, 80_62 ,-12.8
Montana St.,L, 91_83 ,-4.3
Seattle,L, 67_64 ,3.7
Utah St.,L, 80_71 ,-9.1
Air Force,L, 64_57 ,-6.8
San Diego St.,L, 77_62 ,-7.3
Colorado St.,L, 85_84 OT,2.1
Wyoming,W, 62_55 ,4.5
Fresno St.,L, 81_74 ,-7.7
Boise St.,L, 94_69 ,-12.3
New Mexico,L, 83_64 ,-7.8
Colorado St.,L, 74_66 ,-2.8
Air Force,W, 75_54 ,15.2
Fresno St.,W, 65_53 ,2
UNLV,L, 64_61 ,6.4
New Mexico,L, 74_58 ,-5.2
Nevada,L, 61_55 ,1.7
San Diego St.,L, 78_56 ,-7.3
Utah St.,L, 88_70 ,-7.9
Wyoming,L, 81_78 ,0.3
Boise St.,W, 68_63 ,1.8
Colorado St.,L, 80_61 ,-14.2
