Opponent,Results,Score,PlusMinus
BYU,L, 85_54 ,-16.7
Denver,L, 75_62 ,-11.9
Utah St.,L, 81_55 ,-11
UC Davis,L, 82_70 ,2.5
Montana St.,L, 76_72 ,-0
Southern Utah,L, 68_54 ,2.8
Weber St.,W, 84_81 2OT,-0.7
Idaho St.,W, 100_76 ,7.9
UTSA,W, 83_78 ,5.8
UNC Wilmington,L, 102_77 ,-11.6
Louisville,L, 98_68 ,-20.5
Saint Mary's,L, 65_50 ,-13.4
New Mexico St.,L, 78_66 ,0.9
UT Rio Grande Valley,W, 98_65 ,17.9
Grand Canyon,L, 99_88 ,-9.2
UMKC,W, 90_79 ,8.1
Chicago St.,W, 82_76 ,2.1
Seattle,L, 73_62 ,-6.5
Cal St. Bakersfield,L, 78_74 ,-4.1
UT Rio Grande Valley,W, 88_77 ,3.4
New Mexico St.,L, 98_74 ,-18.4
Cal St. Bakersfield,L, 91_69 ,-8.2
Chicago St.,W, 74_72 ,2.9
UMKC,W, 79_70 ,-5.4
Seattle,L, 72_69 ,3.8
Grand Canyon,L, 86_79 ,-3.6
UMKC,L, 80_78 ,2.8
