Opponent,Results,Score,PlusMinus
Davidson,L, 90_85 ,-4.3
UC Irvine,L, 61_60 OT,-0.2
UNC Greensboro,W, 65_54 ,0.7
Miami OH,L, 64_63 ,5.1
Stetson,W, 94_85 ,1.6
Illinois Chicago,W, 88_58 ,16.3
Massachusetts,W, 67_63 ,5.1
Florida Atlantic,W, 75_61 ,5.5
Detroit,L, 95_89 ,-7.4
Bethune Cookman,W, 101_96 OT,-2.9
George Washington,L, 67_50 ,-7
East Carolina,W, 71_68 ,-1.8
South Florida,W, 75_64 ,5.8
SMU,L, 88_73 ,-14
East Carolina,W, 89_69 ,18.7
South Florida,W, 64_54 ,3.4
Tulsa,L, 75_60 ,-5.4
Memphis,L, 97_86 ,-4.8
Connecticut,L, 67_41 ,-13.5
Tulane,W, 70_62 ,5.6
Temple,L, 62_60 ,-1.1
Cincinnati,L, 69_51 ,-5.7
Houston,L, 82_58 ,-12.6
Memphis,L, 73_56 ,-10.4
Tulsa,L, 75_67 ,-6
Houston,L, 88_61 ,-8.4
Temple,L, 63_61 ,-0.8
Tulane,W, 73_65 ,1.7
Connecticut,L, 67_46 ,-5.1
Tulane,L, 65_63 ,-2.1
