Opponent,Results,Score,PlusMinus
Arkansas Pine Bluff,L, 58_56 ,3.3
Sacramento St.,L, 77_65 ,-1.3
Eastern Washington,L, 76_70 ,-7.4
Eastern Washington,W, 58_52 ,-1.5
California,L, 66_52 ,-3.4
Cal St. Fullerton,L, 70_61 ,-3.9
Mississippi Valley St.,W, 84_72 ,1.7
UAB,L, 79_73 ,-6.9
San Jose St.,W, 67_64 ,-3.7
Washington,L, 79_68 ,-4.6
UC Davis,W, 80_75 OT,0.6
UC Santa Barbara,L, 88_50 ,-12.4
UMKC,L, 84_69 ,-10.3
Chicago St.,W, 66_50 ,16.4
Cal St. Bakersfield,L, 79_52 ,-19.3
New Mexico St.,L, 68_60 ,-5.3
UT Rio Grande Valley,W, 70_59 ,4.2
Utah Valley,W, 73_62 ,6.5
Grand Canyon,W, 59_57 ,-3.3
Chicago St.,W, 59_56 ,2.8
UMKC,W, 65_55 ,4
Grand Canyon,L, 71_60 ,-3.6
UT Rio Grande Valley,L, 67_57 ,-3
New Mexico St.,L, 70_57 ,-2.7
Utah Valley,W, 72_69 ,-3.8
Cal St. Bakersfield,L, 93_71 ,-5.6
UT Rio Grande Valley,W, 75_52 ,3.1
Cal St. Bakersfield,L, 72_47 ,-7.9
Idaho,W, 68_63 ,0.8
Vermont,L, 73_54 ,-5.4
