Opponent,Results,Score,PlusMinus
Dartmouth,W, 84_67 ,5.3
Wagner,W, 69_59 ,9.8
Long Beach St.,L, 80_77 ,-4.7
Bradley,W, 67_59 ,7.3
Mississippi,W, 75_63 ,2.4
Georgia,W, 69_62 ,1.6
George Washington,L, 72_64 ,-2.8
Rutgers,W, 84_55 ,8.6
Troy,W, 78_69 ,4.2
Saint Peter's,W, 72_46 ,15.2
Wichita St.,W, 80_76 OT,-5
South Florida,W, 66_49 ,12.1
Marquette,W, 83_63 ,5
DePaul,W, 78_74 ,3.7
Villanova,L, 72_63 ,-6.2
Creighton,L, 82_67 ,-8.2
Providence,W, 81_72 ,5.4
Villanova,L, 72_71 ,-3.2
Xavier,L, 84_76 ,-4.7
St. John's,W, 79_60 ,6.7
Creighton,W, 75_65 ,9
Marquette,W, 79_62 ,4.8
Georgetown,W, 69_61 ,1.9
Butler,L, 81_75 ,-3.5
Georgetown,W, 72_64 ,7.2
St. John's,W, 62_61 ,9.3
Providence,W, 70_52 ,9.2
Xavier,W, 90_81 ,11.8
Butler,L, 85_78 ,-9.1
DePaul,W, 80_66 ,6.8
Creighton,W, 81_73 ,4.8
Xavier,W, 87_83 ,8
Villanova,W, 69_67 ,5.5
Gonzaga,L, 68_52 ,-7
