Opponent,Results,Score,PlusMinus
Wisconsin,W, 69_67 ,-0.2
Illinois Chicago,W, 84_57 ,11.1
Eastern Illinois,W, 83_63 ,1.7
Creighton,L, 97_67 ,-12.7
Iowa,L, 90_56 ,-18.2
Eastern Illinois,W, 64_57 ,2
Chicago St.,L, 77_70 ,-0.4
Loyola Chicago,L, 72_67 ,-7.6
Nebraska Omaha,L, 82_80 ,6.1
South Dakota St.,L, 63_59 ,3.1
IUPUI,L, 67_60 ,-0.5
Denver,L, 76_69 ,-11.5
Oral Roberts,L, 77_68 ,3.8
South Dakota,L, 76_67 ,-0.3
North Dakota St.,L, 65_52 ,-5.2
IUPUI,L, 69_67 ,-3.7
IPFW,L, 88_67 ,-10.2
Nebraska Omaha,W, 83_76 ,-1.5
Denver,W, 63_60 ,4.2
Oral Roberts,L, 72_66 ,-7.3
North Dakota St.,L, 63_54 ,-6.3
South Dakota St.,L, 87_67 ,-14.8
IPFW,L, 87_75 ,-7.2
South Dakota,W, 90_76 ,11.3
