Opponent,Results,Score,PlusMinus
Belmont,L, 90_85 ,-3.5
Stony Brook,W, 67_66 ,2.8
Drake,L, 81_79 OT,3.8
Central Michigan,W, 88_60 ,11.4
Duquesne,L, 81_73 ,-13.3
Eastern Kentucky,W, 86_84 ,4.6
Xavier,L, 95_64 ,-11.2
Indiana St.,W, 75_62 ,7.3
Alabama A&M,W, 79_70 ,0.9
Louisville,L, 78_56 ,-10.1
Detroit,W, 79_74 ,0.8
Marshall,L, 94_76 ,-13
FIU,L, 75_72 ,2.7
Florida Atlantic,W, 86_82 OT,0.9
Rice,L, 83_73 ,2.1
North Texas,W, 81_76 ,1.1
Old Dominion,L, 68_62 ,0.2
Charlotte,L, 88_71 ,-8.7
UAB,W, 69_62 ,5.4
Middle Tennessee,L, 66_64 ,-6.9
UTSA,W, 83_71 ,12.2
UTEP,L, 93_89 OT,6
Marshall,L, 96_93 OT,-1.5
Old Dominion,L, 59_56 ,-0.5
Charlotte,W, 59_54 ,-7.2
Middle Tennessee,W, 78_72 ,3.5
UAB,L, 71_67 ,-0.7
Southern Miss,W, 75_60 ,9.5
Louisiana Tech,W, 96_90 OT,2.8
North Texas,W, 84_76 ,8
UAB,W, 88_77 ,8.9
Old Dominion,L, 89_77 ,-2.3
