Opponent,Results,Score,PlusMinus
Cleveland St.,W, 65_53 ,12.4
Arkansas,W, 88_80 ,8
Villanova,L, 75_56 ,-5.8
Green Bay,L, 66_63 ,-3
Charleston Southern,W, 82_58 ,9.9
Coppin St.,W, 77_71 ,4.6
Marshall,W, 75_65 ,3.9
Bethune Cookman,W, 81_60 ,10
UC Santa Barbara,W, 84_70 ,4.7
Iona,W, 78_64 ,6.7
South Carolina St.,W, 78_68 ,8.6
Lipscomb,W, 80_73 ,2.3
Buffalo,W, 75_71 ,-0.2
Western Michigan,W, 62_53 ,7.7
Central Michigan,L, 92_81 ,-3
Toledo,L, 78_64 ,-6.6
Eastern Michigan,W, 92_88 ,0.5
Miami OH,W, 75_46 ,11.7
Northern Illinois,W, 76_66 ,1.2
Ball St.,W, 73_64 ,4.5
Ohio,W, 80_68 ,4.5
Central Michigan,W, 92_87 ,6
Bowling Green,W, 83_68 ,3.7
Northern Illinois,L, 80_79 ,1.3
Buffalo,W, 80_70 ,1.1
Kent St.,L, 85_76 ,-5.2
Miami OH,L, 77_64 ,-1
Bowling Green,W, 89_54 ,20.5
Ohio,W, 91_76 ,10.1
Kent St.,W, 74_60 ,4.9
Eastern Michigan,W, 65_63 ,-3.2
Bowling Green,W, 80_66 ,6.6
Buffalo,L, 64_61 ,-4.3
Ohio St.,L, 72_63 OT,0.1
