Opponent,Results,Score,PlusMinus
Santa Clara,W, 65_63 2OT,1.5
Milwaukee,L, 71_65 ,-1.9
Denver,L, 82_72 ,-
Miami OH,L, 70_68 ,1.2
Northeastern,L, 79_67 ,-1.9
Florida Atlantic,W, 79_65 ,7.2
South Carolina,L, 92_76 ,-7.6
Belmont,L, 105_89 ,-7
Tennessee Tech,L, 81_78 ,4.3
Belmont,L, 93_84 ,-5.8
Princeton,L, 78_64 ,-9.7
Tennessee St.,L, 89_86 ,6
Austin Peay,L, 92_84 ,1.2
Chattanooga,L, 80_56 ,-7.5
Akron,L, 80_73 ,-2.3
Kennesaw St.,L, 102_86 ,-11.5
North Florida,L, 95_83 ,-8.8
Jacksonville,L, 76_73 ,-1.3
Stetson,W, 92_87 ,10.4
Florida Gulf Coast,W, 91_75 ,12.3
NJIT,W, 81_72 ,4.6
USC Upstate,L, 92_91 OT,-1.2
NJIT,L, 90_78 ,-11
USC Upstate,W, 78_65 ,11.6
Jacksonville,W, 93_92 ,-5
North Florida,W, 94_87 ,-3.4
Florida Gulf Coast,L, 82_67 ,-4.5
Stetson,W, 77_74 ,6.1
Kennesaw St.,L, 73_57 ,-2.1
Jacksonville,W, 92_89 OT,0.5
Stetson,L, 96_75 ,-10
