Opponent,Results,Score,PlusMinus
St. John's,L, 66_57 ,-1.4
Seton Hall,L, 69_59 ,-9.8
Maine,W, 87_73 ,7.5
Morgan St.,W, 62_61 ,-0.5
American,W, 55_48 ,3.9
Rider,W, 65_64 ,-0.5
Monmouth,L, 73_54 ,-7.6
Fairfield,W, 76_64 ,2.4
George Mason,L, 71_60 ,-1.6
UMass Lowell,W, 76_62 ,3.4
St. Francis PA,L, 73_65 ,-4.4
Robert Morris,W, 72_69 ,3.7
Bryant,W, 65_56 ,4.2
Sacred Heart,W, 76_59 ,8.1
LIU Brooklyn,L, 71_70 ,5.6
Central Connecticut,W, 70_48 ,9.8
St. Francis NY,W, 83_59 ,9.1
Sacred Heart,L, 67_58 ,1.1
St. Francis NY,W, 64_61 ,3.3
Mount St. Mary's,W, 73_63 ,9.2
Fairleigh Dickinson,L, 82_79 OT,-1.3
Mount St. Mary's,W, 72_51 ,3.6
LIU Brooklyn,L, 82_69 ,-5.1
Bryant,W, 79_55 ,9.7
Fairleigh Dickinson,W, 94_74 ,7.8
Central Connecticut,W, 83_57 ,10.2
St. Francis PA,W, 69_54 ,11.1
Robert Morris,W, 62_54 ,4.1
Robert Morris,W, 59_50 ,5.9
LIU Brooklyn,W, 81_65 ,0.9
Fairleigh Dickinson,L, 87_79 ,1.6
St. Bonaventure,W, 79_75 ,8.9
Creighton,L, 87_54 ,-14.8
