Opponent,Results,Score,PlusMinus
Boston University,W, 87_84 OT,2.5
Florida Atlantic,W, 60_58 ,-2.2
Lipscomb,W, 79_67 ,1.9
Miami OH,L, 67_61 ,2.2
Miami FL,W, 78_77 ,3.7
Harvard,W, 80_71 ,4.1
Detroit,L, 76_73 ,-4.1
Western Michigan,L, 87_86 OT,1.6
Stony Brook,W, 75_62 ,8.7
Michigan St.,L, 78_58 ,-7.1
Vermont,W, 77_65 ,3.7
North Carolina St.,L, 72_66 ,-1.2
Elon,W, 86_79 ,5.5
UNC Wilmington,W, 65_63 ,5.9
Delaware,W, 88_56 ,18.2
William & Mary,L, 78_60 ,-8
James Madison,L, 75_63 ,-9.1
Delaware,W, 69_60 ,-0.6
Hofstra,L, 96_92 3OT,-4.6
Towson,L, 79_72 ,-4
College of Charleston,L, 68_61 OT,7.2
Elon,L, 71_67 ,5.7
William & Mary,L, 86_77 ,-2
UNC Wilmington,L, 90_73 ,-7
Towson,W, 47_44 ,3.4
Drexel,W, 70_60 ,10.6
James Madison,W, 95_94 3OT,-1.4
Hofstra,L, 65_60 ,-4.5
College of Charleston,W, 58_57 ,1.6
Drexel,W, 61_59 ,-1.8
Towson,W, 71_60 ,2.8
UNC Wilmington,L, 73_70 ,-3.2
