Opponent,Results,Score,PlusMinus
Saint Mary's,L, 89_63 ,-9.6
Bucknell,L, 80_67 ,-4.5
George Mason,W, 69_67 ,-4.7
Fordham,L, 87_64 ,-6.8
Siena,L, 89_54 ,-15.3
Marist,L, 75_70 ,0.4
Columbia,L, 72_71 ,1.2
Memphis,L, 89_57 ,-3.1
St. Francis NY,W, 71_60 ,9.5
Morgan St.,W, 78_66 ,7.5
Eastern Kentucky,L, 76_64 ,-16
Fairfield,W, 72_66 ,-0.3
Siena,W, 92_87 3OT,-0.4
Canisius,W, 94_86 ,1.4
Niagara,L, 55_53 ,-1
Canisius,L, 65_62 ,-2.4
Niagara,W, 69_64 ,5.2
Monmouth,W, 78_71 ,1.1
Iona,L, 70_56 ,-10.5
Rider,W, 65_57 ,2.1
Fairfield,L, 80_70 ,-9.3
Quinnipiac,W, 84_77 ,-1.2
Marist,W, 81_73 ,5.7
Monmouth,L, 79_70 ,-5.5
Saint Peter's,L, 70_69 ,-0.8
Quinnipiac,W, 63_59 ,5.1
Saint Peter's,L, 61_40 ,-1.9
Iona,L, 86_73 ,1.4
Rider,L, 60_57 ,-4.7
Marist,W, 81_63 ,16.6
Siena,L, 89_76 ,-6.9
