Opponent,Results,Score,PlusMinus
Eastern Washington,W, 106_88 ,0.4
Southern,L, 76_72 ,-2.7
Miami FL,L, 105_79 ,-17.4
Texas Tech,L, 74_72 ,-3.2
Missouri St.,W, 84_70 ,11.3
Tennessee Martin,W, 76_51 ,6.9
Texas Southern,W, 86_73 ,5.2
UMKC,L, 72_67 ,-1.5
Florida St.,L, 90_66 ,-4.9
Tulane,W, 69_59 ,0.4
Northern Colorado,W, 93_69 ,11.3
North Carolina Central,W, 71_48 ,14
Texas A&M,L, 61_60 ,0.7
Arkansas,L, 82_68 ,-5.9
Kentucky,L, 80_74 ,-8.5
Tennessee,L, 80_75 ,-7
Florida,L, 81_78 ,-0.5
Mississippi,W, 83_77 ,2.5
South Carolina,L, 84_74 ,-6.2
Missouri,W, 76_62 ,11.2
Alabama,L, 82_80 OT,-2.3
LSU,L, 88_77 ,-3.4
Arkansas,W, 78_46 ,16.2
Georgia,L, 66_57 ,-9.6
Vanderbilt,W, 75_74 ,-8.1
Alabama,W, 67_61 ,2.7
Texas A&M,L, 68_66 ,-2.9
South Carolina,W, 68_58 ,11
Mississippi,L, 86_78 ,-7.9
Auburn,W, 79_66 ,7.5
Georgia,L, 79_69 ,-4.9
