Opponent,Results,Score,PlusMinus
Northern Arizona,W, 91_52 ,10.3
Mount St. Mary's,W, 101_56 ,15.1
Washington,W, 80_64 ,13.4
Texas A&M,L, 62_61 ,0.7
Connecticut,W, 73_70 ,8.7
Washington St.,W, 69_60 ,8.7
Arizona,L, 68_63 ,3.4
Montana,W, 61_58 ,2.5
UCLA,L, 71_66 ,-2.1
Tennessee,W, 86_79 ,7.7
Pepperdine,W, 99_73 ,17.3
Loyola Marymount,W, 85_62 ,14.4
Santa Clara,W, 79_77 ,1.8
San Francisco,W, 102_94 OT,-4.8
Portland,W, 85_74 ,9
BYU,L, 69_68 ,4.2
San Diego,W, 88_52 ,11
Saint Mary's,L, 70_67 ,7.3
Pacific,W, 71_61 ,2.9
Santa Clara,W, 84_67 ,17.9
San Francisco,W, 86_48 ,14
Loyola Marymount,W, 92_63 ,13.5
Pepperdine,W, 69_66 ,5.1
Portland,W, 92_66 ,9.5
SMU,L, 69_60 ,-1
Pacific,W, 90_68 ,10.4
Saint Mary's,L, 63_58 ,-3.6
San Diego,W, 82_60 ,9.2
BYU,W, 71_68 ,3.4
Portland,W, 92_67 ,12.1
BYU,W, 88_84 ,4.4
Saint Mary's,W, 85_75 ,4.3
Seton Hall,W, 68_52 ,7
Utah,W, 82_59 ,11.9
Syracuse,L, 63_60 ,3.9
