Opponent,Results,Score,PlusMinus
Albany,W, 78_65 ,11
NJIT,W, 87_57 ,6.2
Duke,W, 74_63 ,6
Wright St.,W, 78_63 ,10.1
Boston University,W, 82_62 ,7.3
South Florida,W, 84_63 ,14.5
Illinois St.,W, 75_63 ,3.8
UCLA,L, 87_77 ,-8
Eastern Kentucky,W, 88_67 ,9.3
Arizona St.,W, 72_58 ,5.9
Ohio St.,L, 74_67 ,-7.9
Louisville,W, 75_73 ,5.1
Mississippi,W, 83_61 ,15.1
LSU,L, 85_67 ,-7.7
Alabama,W, 77_61 ,8.1
Mississippi St.,W, 80_74 ,8.5
Auburn,L, 75_70 ,1.7
Arkansas,W, 80_66 ,10.7
Vanderbilt,W, 76_57 ,9.5
Missouri,W, 88_54 ,23.2
Kansas,L, 90_84 OT,1
Tennessee,L, 84_77 ,4.6
Florida,W, 80_61 ,16.3
Georgia,W, 82_48 ,13.8
South Carolina,W, 89_62 ,12.1
Tennessee,W, 80_70 ,8.9
Texas A&M,L, 79_77 OT,-1.2
Alabama,W, 78_53 ,9.7
Vanderbilt,L, 74_62 ,0.4
Florida,W, 88_79 ,7.2
LSU,W, 94_77 ,6.7
Alabama,W, 85_59 ,8
Georgia,W, 93_80 ,-2.6
Texas A&M,W, 82_77 OT,0.4
Stony Brook,W, 85_57 ,11.3
Indiana,L, 73_67 ,-0.1
