Opponent,Results,Score,PlusMinus
Green Bay,W, 103_90 ,3.3
Villanova,L, 86_51 ,-18.7
Georgia Tech,W, 69_68 ,-2.2
Charleston Southern,L, 77_76 ,-7.2
UNC Wilmington,L, 94_73 ,-12.8
Tennessee Tech,L, 63_61 ,1.8
UNC Asheville,L, 84_64 ,-17.7
Eastern Kentucky,W, 87_81 ,-0.5
Tennessee,L, 76_67 ,-3.7
Morehead St.,W, 75_72 ,9.7
Western Carolina,W, 82_66 ,13.5
North Carolina Central,W, 72_68 ,1.7
UNC Greensboro,W, 86_83 ,-2.8
VMI,W, 88_51 ,14.9
Samford,W, 81_77 ,3.3
Chattanooga,L, 94_84 ,-6.5
Mercer,W, 65_63 OT,-1.6
The Citadel,W, 101_92 OT,2.7
Wofford,L, 87_73 ,-9.5
Furman,L, 74_70 ,-7
VMI,W, 71_60 ,1.3
UNC Greensboro,W, 68_65 ,1
Samford,W, 94_90 OT,4.3
Chattanooga,L, 76_68 ,-6.9
Western Carolina,W, 83_77 ,2.1
The Citadel,W, 67_51 ,8.4
Mercer,W, 77_74 ,-2
Furman,W, 80_75 ,10.2
Wofford,W, 71_66 ,4.6
Mercer,W, 81_65 ,4
Furman,W, 84_76 ,5.5
Chattanooga,L, 73_67 ,-6
Louisiana Tech,W, 88_83 ,4
Oakland,L, 104_81 ,-2.7
