Opponent,Results,Score,PlusMinus
Weber St.,W, 73_70 ,0.3
Utah Valley,W, 81_55 ,11
Duke,L, 85_52 ,-12.4
Missouri St.,W, 69_68 ,-1.7
BYU,L, 80_68 ,-10.3
UC Irvine,L, 73_63 ,-7
UT Rio Grande Valley,W, 94_69 ,13.2
Idaho St.,W, 69_58 ,3
North Dakota St.,W, 76_62 ,6.8
San Jose St.,W, 80_71 ,9.1
San Diego St.,L, 70_67 ,-4.5
Boise St.,L, 76_61 ,-3.1
New Mexico,L, 77_59 ,-16.5
Air Force,W, 79_60 ,7.5
Colorado St.,W, 96_92 ,4.4
UNLV,L, 80_68 ,-5
San Diego St.,L, 70_55 ,-7.5
Nevada,L, 89_84 ,-5.1
Boise St.,L, 70_67 ,5.5
Wyoming,L, 84_65 ,-8.7
New Mexico,W, 80_72 ,3.8
Colorado St.,W, 72_59 ,4.4
Fresno St.,L, 75_68 ,-3.7
Nevada,L, 73_68 ,2.3
San Jose St.,W, 88_70 ,7.9
Air Force,W, 78_65 ,5.5
Fresno St.,L, 86_85 ,3.3
Wyoming,W, 88_70 ,13.3
San Diego St.,L, 71_65 ,1
