Opponent,Results,Score,PlusMinus
William & Mary,L, 85_68 ,-14.7
South Alabama,W, 88_70 ,9
IUPUI,W, 79_56 ,9.3
Arizona St.,L, 79_76 ,-2.1
LSU,W, 83_72 OT,0.6
Winthrop,W, 87_79 ,2.5
Michigan,L, 66_59 ,-4.8
Bucknell,W, 99_86 ,5.1
South Florida,W, 65_46 ,13.5
High Point,W, 76_73 ,1.8
Missouri,W, 73_59 ,2.1
UNC Greensboro,W, 58_52 ,3.8
Northeastern,W, 72_66 ,1.2
Virginia Tech,L, 73_68 OT,5.4
Louisville,L, 77_72 ,-6.3
Wake Forest,L, 77_74 ,-4.3
Florida St.,L, 85_78 ,-5.8
North Carolina,L, 67_55 ,-2.3
Pittsburgh,W, 78_61 ,16.2
Duke,L, 88_78 ,-1.3
Georgia Tech,L, 90_83 ,-6.7
Miami FL,W, 85_69 ,4.1
Florida St.,L, 77_73 ,-6.8
Duke,L, 88_80 ,-5.6
Wake Forest,W, 99_88 ,0.2
Virginia,L, 73_53 ,-3.6
Clemson,W, 77_74 ,1.3
North Carolina,L, 80_68 ,-3.6
Syracuse,L, 75_66 ,-7
Boston College,W, 73_72 ,-2
Notre Dame,L, 89_75 ,-3.7
Wake Forest,W, 75_72 ,0.1
Duke,L, 92_89 ,-0.9
