Opponent,Results,Score,PlusMinus
Hampton,W, 102_95 ,10.2
Jacksonville St.,W, 80_69 ,8.5
USC Upstate,W, 79_78 ,0.4
North Carolina St.,L, 87_79 ,-2.5
Charleston Southern,W, 83_82 ,3.2
Presbyterian,W, 74_70 ,-0.9
Georgia,L, 74_64 ,-9.2
Alabama,L, 72_60 ,-6.8
Georgia Southern,W, 88_81 ,2.1
Alabama St.,W, 92_84 ,0.6
Campbell,L, 90_83 ,-7.8
Coastal Carolina,L, 82_63 ,-11
UNC Asheville,L, 85_84 ,10.1
High Point,W, 86_66 ,7.9
Liberty,W, 74_58 ,7
Gardner Webb,W, 71_58 ,-2
Longwood,W, 82_68 ,8.9
Charleston Southern,W, 97_72 ,10.9
Radford,W, 87_77 ,4.5
Liberty,L, 88_77 ,-10.5
Longwood,W, 88_80 ,4.4
Radford,W, 86_84 ,-2.3
Coastal Carolina,W, 79_67 ,4.3
UNC Asheville,W, 81_80 ,3.5
High Point,L, 87_85 ,-5.8
Campbell,W, 87_71 ,12.1
Presbyterian,W, 67_53 ,4
Gardner Webb,W, 82_69 ,2.6
UNC Asheville,L, 77_68 ,0.6
