Opponent,Results,Score,PlusMinus
Colorado,W, 68_62 ,4.3
Chicago St.,W, 106_64 ,12.6
Chattanooga,W, 83_63 ,12.3
Virginia Tech,W, 99_77 ,14.3
Illinois,W, 84_73 ,2.3
North Dakota St.,W, 84_64 ,5.2
Buffalo,W, 84_63 ,7.3
Iowa,W, 83_82 ,-10.3
Arkansas Pine Bluff,W, 78_64 ,8.9
Northern Iowa,L, 81_79 ,-5.2
Cincinnati,W, 81_79 ,5.6
Coppin St.,W, 104_84 ,17.4
Oklahoma,L, 87_83 ,2.9
Texas Tech,W, 76_69 ,6.3
Baylor,L, 94_89 ,4.5
Texas,L, 94_91 OT,-4.1
Kansas St.,W, 76_63 ,8
Oklahoma,W, 82_77 ,2.2
TCU,W, 73_60 ,6.3
Kansas,W, 85_72 ,-2.3
Texas A&M,L, 72_62 ,-0.3
West Virginia,L, 81_76 ,3.6
Oklahoma St.,W, 64_59 ,-0.1
Texas Tech,L, 85_82 OT,3
Texas,W, 85_75 ,2.8
Baylor,L, 100_91 OT,-1.2
TCU,W, 92_83 ,8
West Virginia,L, 97_87 ,-1.5
Kansas St.,W, 80_61 ,3.4
Oklahoma St.,W, 58_50 ,6
Kansas,L, 85_78 ,-1.8
Oklahoma,L, 79_76 ,-4.5
Iona,W, 94_81 ,10.5
Arkansas Little Rock,W, 78_61 ,9.5
Virginia,L, 84_71 ,-11.5
