Opponent,Results,Score,PlusMinus
Northwestern,L, 79_57 ,-2.4
Sacred Heart,W, 87_84 ,1.9
Notre Dame,L, 83_57 ,-14.8
Cornell,W, 80_77 ,4.3
LIU Brooklyn,L, 84_72 ,-11
NJIT,L, 90_77 ,-9
Boston College,W, 68_66 ,-3.7
Boston University,L, 80_60 ,-15.3
Central Connecticut,L, 83_79 ,-1
Connecticut,L, 88_79 ,-5.1
Rutgers,L, 89_66 ,-6
Wagner,L, 76_62 ,-3.4
Hartford,W, 80_76 ,-1.3
Stony Brook,L, 86_59 ,-13.9
Maine,L, 95_81 ,-6.7
UMBC,W, 95_89 OT,-1.6
Vermont,W, 93_82 ,8.7
New Hampshire,L, 78_76 ,5.8
Binghamton,L, 64_57 ,-6.3
Albany,L, 75_63 ,-9.4
Hartford,W, 85_83 ,5.8
Stony Brook,L, 91_73 ,-9
Vermont,W, 100_93 ,-0
Maine,W, 108_95 OT,2.1
UMBC,W, 96_92 ,1.5
New Hampshire,L, 80_69 ,-11.3
Binghamton,L, 81_77 ,-7.9
Albany,L, 86_61 ,-7.1
