Opponent,Results,Score,PlusMinus
Idaho,W, 68_45 ,12.9
Wyoming,L, 68_64 ,-2.6
Saint Mary's,L, 94_59 ,-15.8
Idaho,L, 67_63 ,-2.3
Northern Arizona,W, 72_55 ,11.3
South Dakota,W, 77_67 ,1
Dartmouth,W, 69_62 ,7.2
Fresno St.,L, 76_68 ,-0.6
Portland St.,W, 78_66 ,6.3
Arizona St.,L, 75_59 ,-1.7
Morgan St.,W, 80_68 ,12.9
UC Riverside,W, 67_48 ,10.7
UMKC,W, 83_72 ,16.1
Chicago St.,W, 67_56 ,11.3
Seattle,W, 79_52 ,19.3
UT Rio Grande Valley,W, 77_58 ,12.4
New Mexico St.,L, 68_67 2OT,6.5
Grand Canyon,L, 70_64 ,-5.7
Utah Valley,W, 78_74 ,4.1
UMKC,W, 77_66 ,8
Chicago St.,W, 71_48 ,10
Utah Valley,W, 91_69 ,8.2
New Mexico St.,L, 63_55 ,-1
UT Rio Grande Valley,W, 70_57 ,4.7
Grand Canyon,W, 77_62 ,8
Seattle,W, 93_71 ,5.6
Chicago St.,W, 79_57 ,7.4
Seattle,W, 72_47 ,7.9
New Mexico St.,W, 57_54 ,5.3
Oklahoma,L, 82_68 ,-3.8
