Opponent,Results,Score,PlusMinus
Akron,L, 65_53 ,-12.4
Rhode Island,L, 73_45 ,-14.6
Rider,W, 57_52 ,1.2
South Dakota St.,L, 77_66 ,-9.4
Maryland,L, 80_63 ,-6.1
Toledo,L, 76_65 ,-10.1
Kent St.,L, 66_62 ,0.3
Ohio,L, 76_67 ,-3.6
Loyola Chicago,W, 60_54 ,-0.8
Belmont,W, 67_65 ,6.5
Bowling Green,L, 62_47 ,-3.3
Oakland,L, 86_68 ,-10.6
Detroit,L, 88_80 ,-3.1
Green Bay,L, 87_67 ,-4.7
Milwaukee,L, 65_62 ,-9.8
Wright St.,L, 70_53 ,-8.4
Northern Kentucky,W, 70_65 ,-3.3
Illinois Chicago,W, 70_53 ,9
Youngstown St.,L, 70_55 ,-3.4
Valparaiso,L, 77_52 ,-11.1
Illinois Chicago,L, 72_70 OT,3.8
Detroit,L, 71_63 ,-5.8
Oakland,L, 67_57 ,-2.4
Youngstown St.,W, 64_59 ,6.8
Valparaiso,L, 66_43 ,-10.3
Milwaukee,L, 88_54 ,-21.1
Green Bay,L, 78_61 ,-3.9
Northern Kentucky,W, 63_58 ,1.8
Wright St.,L, 55_51 ,-4.3
Green Bay,L, 65_53 ,-4.7
