Opponent,Results,Score,PlusMinus
Xavier,L, 81_72 ,-5.7
Lipscomb,W, 70_68 ,-1.2
Florida Atlantic,L, 75_69 ,-1.9
Northeastern,W, 67_61 ,-2.2
IPFW,L, 57_53 ,0.4
UCF,W, 64_63 ,-5.1
IUPUI,L, 78_64 ,-5.3
Wright St.,W, 72_67 ,-0.1
Jackson St.,W, 64_53 ,-2.5
Tennessee Tech,L, 77_64 ,2.9
Dayton,L, 64_63 ,-2
South Carolina St.,L, 71_67 ,2.4
Bowling Green,L, 73_62 ,-3.8
Toledo,L, 84_76 ,-13.9
Kent St.,L, 76_68 ,-5.3
Ball St.,L, 48_46 ,6.9
Buffalo,L, 77_60 ,-2.8
Akron,L, 75_46 ,-11.7
Central Michigan,L, 68_51 ,-3.6
Northern Illinois,W, 72_59 ,5.1
Eastern Michigan,L, 94_69 ,-15.3
Bowling Green,W, 55_51 ,0.3
Western Michigan,W, 45_44 ,1.8
Toledo,L, 93_49 ,-18.5
Ball St.,L, 73_56 ,-5.2
Ohio,L, 76_64 ,-10.8
Akron,W, 77_64 ,1
Kent St.,W, 74_65 ,8.4
Buffalo,W, 67_59 ,-2.5
Ohio,L, 67_65 ,-8
Ball St.,W, 49_47 ,3.7
Buffalo,L, 94_81 ,-8.2
