Opponent,Results,Score,PlusMinus
San Jose St.,W, 74_54 ,14.2
Cal St. Bakersfield,L, 68_45 ,-12.9
North Texas,W, 65_63 ,0
Troy,W, 69_63 ,5.1
Samford,L, 75_58 ,-11.3
Northern Illinois,L, 66_59 ,-1.9
Cal St. Bakersfield,W, 67_63 ,2.3
Arkansas Little Rock,L, 64_54 ,-0.8
USC,L, 74_55 ,-2.5
Washington St.,W, 78_74 ,3.3
UC Davis,W, 68_51 ,13.6
North Dakota,W, 74_71 ,1.9
Northern Colorado,W, 75_70 ,0.8
Eastern Washington,L, 74_60 ,-15.6
Northern Arizona,W, 83_76 ,13.9
Southern Utah,L, 85_83 OT,-1.1
Montana,W, 63_58 ,2.7
Montana St.,L, 70_68 ,1.7
Sacramento St.,L, 65_63 ,-10.9
Portland St.,W, 56_55 ,-0.7
Southern Utah,W, 68_44 ,8.4
Northern Arizona,L, 72_70 ,0.4
Northern Colorado,W, 73_67 ,-1.7
North Dakota,W, 65_64 ,-1.3
Portland St.,W, 80_74 ,3.1
Sacramento St.,L, 68_65 ,2.6
Eastern Washington,W, 66_62 ,-2.4
Weber St.,W, 62_58 ,-1
Idaho St.,W, 80_70 ,3.6
Eastern Washington,W, 77_73 ,3.6
Montana,L, 81_72 ,-4.2
Seattle,L, 68_63 ,-0.8
