Opponent,Results,Score,PlusMinus
Youngstown St.,W, 100_78 ,12.1
Loyola Chicago,L, 69_62 ,7.6
San Jose St.,W, 89_74 ,6
Loyola Chicago,W, 82_74 ,4.6
Middle Tennessee,L, 78_70 ,-1.2
Cleveland St.,W, 76_65 ,10.1
Green Bay,W, 71_69 ,1.7
Detroit,L, 75_72 ,0.2
Oakland,L, 76_64 ,-5.6
Bethune Cookman,W, 102_68 ,13.6
North Carolina A&T,W, 95_62 ,12.3
Northern Kentucky,W, 90_73 ,7.7
Ball St.,L, 87_69 ,-6.7
Miami OH,W, 84_76 ,13.9
Northern Illinois,L, 71_66 ,-0.8
Akron,W, 78_64 ,6.6
Bowling Green,W, 81_74 ,4.4
Northern Illinois,L, 58_49 ,-1.4
Ohio,L, 81_79 ,-12
Buffalo,L, 73_68 ,-7.5
Western Michigan,W, 89_62 ,16
Kent St.,W, 82_67 ,6.4
Buffalo,W, 71_69 ,-4.5
Miami OH,W, 93_49 ,18.5
Central Michigan,L, 77_69 ,-6.9
Eastern Michigan,L, 91_85 ,-8.3
Ball St.,W, 77_67 ,5.6
Central Michigan,L, 76_74 ,-1.2
Western Michigan,L, 70_64 ,2.6
Eastern Michigan,L, 79_75 ,1.5
Eastern Michigan,L, 69_60 ,-8.2
