Opponent,Results,Score,PlusMinus
Vanderbilt,L, 80_41 ,-26.5
Indiana,L, 102_76 ,-10.9
IPFW,L, 80_77 ,-2.5
Cal Poly,L, 73_64 ,-4.4
Northern Colorado,W, 91_76 ,5.3
Samford,W, 74_73 ,6.3
Texas A&M Corpus Chris,L, 61_48 ,-2.3
Troy,W, 80_71 ,3.9
IPFW,L, 85_68 ,-1.2
North Florida,L, 80_70 ,-11.8
Lipscomb,W, 92_84 ,-1.2
Wofford,W, 84_77 ,9.1
Texas A&M Corpus Chris,L, 74_70 ,-2.2
Eastern Kentucky,L, 79_70 ,-6
Jacksonville St.,W, 73_54 ,11.8
Tennessee Tech,L, 72_66 ,-3.6
Tennessee St.,L, 66_52 ,-10.2
Belmont,L, 76_58 ,-16.9
SIU Edwardsville,W, 90_86 OT,-3.4
Eastern Illinois,L, 87_86 OT,-2.5
Morehead St.,L, 75_65 ,-5.5
Southeast Missouri St.,W, 86_80 ,2.1
Tennessee Martin,L, 86_77 ,-0.6
Murray St.,W, 76_73 ,-4.6
Eastern Illinois,W, 79_70 ,-1.7
Tennessee Martin,L, 85_84 OT,5.8
Murray St.,L, 76_60 ,0.2
SIU Edwardsville,W, 80_75 ,5.9
Southeast Missouri St.,W, 83_75 ,-0.7
Tennessee Tech,W, 92_72 ,10.8
Tennessee St.,W, 74_72 ,-6.3
Belmont,W, 97_96 OT,-1.3
Tennessee Martin,W, 83_73 ,7.2
Kansas,L, 105_79 ,-13.3
