Opponent,Results,Score,PlusMinus
Wisconsin,L, 78_64 ,-11.3
Bowling Green,W, 77_59 ,7.2
Florida Gulf Coast,L, 73_60 ,-2.9
Youngstown St.,L, 79_69 ,-8.9
Northern Iowa,L, 97_51 ,-22.2
Bradley,W, 65_59 2OT,-0.5
North Dakota St.,L, 69_67 ,6.8
Kansas St.,L, 63_49 ,-4.1
Idaho,L, 74_71 ,-1.9
Eastern Washington,W, 79_71 ,1.5
Weber St.,L, 74_62 ,-9.6
Idaho St.,W, 84_76 ,8.9
Montana St.,W, 85_68 ,10.8
Montana,L, 65_61 ,0.1
Northern Arizona,W, 101_59 ,15.7
Southern Utah,W, 88_72 ,11.6
Northern Colorado,L, 71_70 ,2
Idaho St.,W, 76_60 ,11.5
Weber St.,W, 78_71 ,7.1
Eastern Washington,L, 95_85 ,-7.6
Idaho,L, 65_64 ,1.3
Northern Colorado,W, 74_73 ,4.4
Portland St.,W, 80_77 ,0.4
Sacramento St.,W, 97_71 ,13.3
Montana,L, 71_46 ,-9.3
Montana St.,L, 89_82 ,-8
Southern Utah,W, 85_80 ,1.7
Idaho St.,W, 83_49 ,18.4
Weber St.,L, 83_78 OT,-0.2
UC Irvine,L, 89_86 OT,-0.4
