Opponent,Results,Score,PlusMinus
Arizona,L, 79_61 ,-12.8
Cal St. Fullerton,L, 77_76 ,6.3
Nevada,L, 85_82 2OT,-3.6
Eastern Washington,L, 70_63 ,-2.7
Sacramento St.,L, 79_71 ,-4.8
UC Irvine,L, 70_67 ,3.9
Fresno St.,L, 71_52 ,-8.8
Green Bay,L, 93_88 ,-8.9
Santa Clara,W, 73_72 OT,-5.4
San Francisco,L, 89_76 ,4.5
San Diego,W, 77_75 ,3.8
BYU,L, 81_67 ,-4.7
Pepperdine,L, 81_76 ,-1.5
Loyola Marymount,W, 60_58 ,0.6
Saint Mary's,L, 78_62 ,-14
Portland,W, 70_61 ,4.1
Gonzaga,L, 71_61 ,-2.9
Saint Mary's,L, 68_65 ,-3.8
San Diego,L, 54_43 ,-5.2
BYU,W, 77_72 ,-0.6
Loyola Marymount,L, 77_72 ,-1.5
Pepperdine,L, 65_63 OT,-1.8
Gonzaga,L, 90_68 ,-10.4
Portland,L, 80_67 ,-6.3
San Francisco,W, 79_70 ,3.4
Santa Clara,L, 69_65 ,3.3
