Opponent,Results,Score,PlusMinus
High Point,W, 77_73 ,0.8
Utah,L, 73_63 ,-6.3
Mississippi St.,W, 74_72 ,3.2
Minnesota,W, 81_68 ,6.4
Hawaii,W, 82_74 ,-0.4
Sam Houston St.,W, 71_56 ,11.8
Tennessee Martin,W, 68_49 ,12.7
South Dakota St.,W, 79_67 ,3.9
Arkansas Pine Bluff,W, 94_54 ,23.3
Arkansas Little Rock,W, 65_53 ,3.4
Richmond,W, 85_70 ,12.1
Texas,W, 82_74 ,8.5
Iowa St.,L, 76_69 ,-6.3
Kansas,L, 69_59 ,-3.8
Kansas St.,L, 83_70 ,-8.8
Baylor,L, 63_60 ,-3.3
TCU,W, 76_69 ,4.1
West Virginia,L, 80_76 ,-0.9
Oklahoma,L, 91_67 ,-10.5
Arkansas,L, 75_68 OT,1.3
Oklahoma St.,W, 63_61 OT,-3.9
Texas,L, 69_59 ,-3.2
Iowa St.,W, 85_82 OT,-3
Baylor,W, 84_66 ,5.2
Oklahoma,W, 65_63 ,-0.6
Oklahoma St.,W, 71_61 ,2.6
TCU,W, 83_79 ,-1.6
Kansas,L, 67_58 ,-8.9
West Virginia,L, 90_68 ,-10.1
Kansas St.,W, 80_71 ,2.9
TCU,L, 67_62 ,0.1
Butler,L, 71_61 ,-0.2
