Opponent,Results,Score,PlusMinus
Quinnipiac,L, 82_77 ,1.2
Florida Gulf Coast,L, 65_51 ,-1.2
Fairfield,W, 63_53 ,3.5
Fairleigh Dickinson,W, 74_60 ,-1.1
Louisville,L, 87_48 ,-17.6
Hofstra,L, 81_78 ,-2.5
Holy Cross,L, 80_55 ,-16.4
Yale,L, 54_49 ,-1.2
La Salle,L, 75_62 ,-7.7
Holy Cross,W, 90_78 ,6
Central Connecticut,L, 73_59 ,-5.7
Sacred Heart,W, 84_72 ,4
Saint Peter's,W, 66_56 ,0.6
Washington,L, 73_67 ,0.2
Albany,L, 81_56 ,-11.3
Dartmouth,W, 68_56 ,4.5
Maine,W, 80_65 ,2.2
Stony Brook,L, 73_50 ,-1.6
New Hampshire,W, 60_43 ,4.3
UMass Lowell,W, 69_51 ,15.3
Binghamton,W, 56_54 ,-2.4
UMBC,L, 60_58 ,-7.8
Vermont,L, 67_60 ,-1.1
Stony Brook,L, 56_52 ,0.9
Albany,W, 67_54 ,5.7
Maine,W, 91_79 ,9.4
New Hampshire,W, 61_59 ,-1.4
UMass Lowell,W, 75_68 ,4.5
Vermont,L, 72_47 ,-5
Binghamton,W, 89_83 OT,3.1
UMBC,W, 67_56 ,9.5
Binghamton,W, 69_42 ,11.6
Stony Brook,L, 69_64 ,-4.7
