Opponent,Results,Score,PlusMinus
Missouri,L, 72_59 ,-5
Saint Louis,L, 76_67 ,0.2
Austin Peay,L, 72_70 ,-6.4
St. Bonaventure,L, 83_71 ,-9.1
Stetson,W, 67_48 ,5.7
San Diego,L, 59_56 ,1.7
Chicago St.,L, 88_84 ,-5.1
Western Kentucky,L, 69_60 ,-2.5
Murray St.,L, 73_65 ,-7.1
Ball St.,W, 66_58 ,1.4
SIU Edwardsville,W, 74_57 ,13.3
Miami OH,L, 67_65 ,-0.7
Wichita St.,L, 82_67 ,-13.1
Illinois St.,L, 66_48 ,-4.8
Loyola Chicago,W, 71_67 ,0.4
Evansville,L, 75_69 ,0.6
Northern Iowa,W, 68_66 ,-5.3
Bradley,L, 66_60 ,0.5
Drake,L, 57_54 ,-5.6
Missouri St.,L, 69_63 ,0.3
Indiana St.,W, 79_60 ,8.7
Loyola Chicago,W, 81_76 OT,-0.7
Drake,W, 74_58 ,12.1
Missouri St.,W, 72_54 ,7
Wichita St.,L, 78_67 ,-1.3
Indiana St.,L, 60_57 ,-0.8
Bradley,W, 75_64 ,4.9
Evansville,W, 61_56 ,5.5
Northern Iowa,L, 73_54 ,-11
Illinois St.,W, 66_65 ,-0.6
Northern Iowa,W, 63_58 ,7.9
Indiana St.,L, 62_59 ,-2.9
