Opponent,Results,Score,PlusMinus
Niagara,W, 83_72 ,-
Kent St.,W, 78_76 ,6.6
Mercer,L, 77_74 2OT,2.7
Monmouth,W, 82_66 ,12.4
Oklahoma,L, 86_85 ,1
Virginia Tech,W, 68_67 ,-1.4
Fairleigh Dickinson,L, 58_54 ,-2.7
LIU Brooklyn,W, 92_81 ,10.8
Rutgers,W, 77_71 ,5.3
NJIT,W, 71_55 ,3.3
Saint Peter's,L, 83_80 OT,1.8
Eastern Washington,W, 92_70 ,4.4
Lafayette,W, 90_58 ,20.3
Providence,W, 81_80 2OT,1.6
Creighton,L, 79_66 ,-10.3
Villanova,L, 83_67 ,-8.3
Marquette,L, 67_66 ,-7.9
Georgetown,W, 67_57 ,-1.6
St. John's,L, 77_76 ,-3.2
DePaul,W, 86_69 ,13.9
Butler,L, 64_57 ,-0.8
Xavier,W, 68_60 ,3.9
Villanova,L, 70_53 ,-5
Marquette,L, 77_66 ,-3.4
St. John's,L, 68_67 ,0.4
Georgetown,W, 82_67 ,8.5
Creighton,L, 72_71 ,-2.8
DePaul,L, 65_60 ,-2.6
Providence,L, 74_69 ,-2.4
Xavier,W, 71_62 ,6.8
Butler,L, 71_54 ,-14
Butler,W, 51_50 ,4.1
Villanova,W, 64_63 ,6.5
Providence,L, 80_74 ,-6
