Opponent,Results,Score,PlusMinus
Southern,W, 78_75 ,-0.2
North Florida,W, 77_70 ,-1
Akron,W, 80_73 ,2.5
Arkansas Little Rock,W, 76_59 ,10
Florida,L, 79_59 ,-9.1
Murray St.,W, 80_62 ,9.9
South Alabama,W, 65_55 ,-3.1
Belmont,L, 70_58 ,-7.9
Mississippi,L, 72_63 ,-2.9
Cincinnati,L, 69_48 ,-6.6
Maine,L, 89_85 OT,-0.4
Grand Canyon,W, 79_56 ,14.8
Tennessee St.,W, 74_66 ,7.8
UAB,W, 89_84 OT,3
UTEP,L, 63_54 ,-2.1
UTSA,W, 80_58 ,14.9
Tulsa,L, 58_53 ,-2.6
North Texas,W, 70_63 ,-0.7
East Carolina,W, 84_67 ,13.7
Old Dominion,W, 64_48 ,4.6
Florida Atlantic,W, 67_63 ,3.4
FIU,W, 70_68 ,4
Tulane,W, 71_44 ,11.5
Southern Miss,W, 81_64 ,11.1
Charlotte,W, 71_49 ,6.6
Marshall,W, 56_53 ,1.6
Louisiana Tech,L, 55_39 ,-3.8
Rice,W, 65_41 ,12.4
UAB,W, 55_53 ,-2
Old Dominion,W, 62_48 ,10.1
Tulsa,L, 76_69 ,-1.7
