Opponent,Results,Score,PlusMinus
Arkansas,L, 99_65 ,-17.6
Saint Louis,L, 82_58 ,-15.3
Central Arkansas,W, 100_93 ,6.8
UC Davis,L, 80_75 ,1.7
Portland St.,L, 77_74 ,4
Loyola Chicago,L, 73_72 ,-1.1
Oregon St.,L, 101_81 ,-18.2
UT Rio Grande Valley,W, 55_49 ,1.9
Central Michigan,L, 65_64 ,-1
IPFW,L, 95_75 ,-7.3
Chicago St.,L, 81_64 ,-8.9
Southern Illinois,L, 74_57 ,-13.3
Morehead St.,L, 70_63 ,-4.5
Eastern Kentucky,W, 85_79 ,0.1
Jacksonville St.,L, 61_52 ,-2.2
Tennessee Tech,L, 64_63 ,-8.9
Austin Peay,W, 71_67 ,0.3
Murray St.,W, 67_60 ,-0.1
Southeast Missouri St.,L, 82_78 ,-7.6
Tennessee Martin,W, 87_82 ,2.6
Eastern Illinois,L, 76_70 ,2
Southeast Missouri St.,W, 93_88 OT,-0
Tennessee Martin,W, 84_78 ,3.9
Murray St.,L, 82_72 ,-6.3
Austin Peay,W, 83_68 ,2.5
Tennessee St.,L, 66_61 ,0.3
Belmont,L, 94_75 ,-11.9
Eastern Illinois,L, 78_74 ,-0.5
Tennessee Tech,L, 74_67 ,-9.5
