Opponent,Results,Score,PlusMinus
Fresno St.,L, 98_97 OT,4.2
Pacific,L, 84_79 ,-0.9
Washington,W, 86_72 ,5.4
LIU Brooklyn,W, 84_64 ,13.4
Boston University,L, 74_68 ,-7.8
Eastern Washington,W, 81_58 ,14.1
Sacramento St.,W, 79_53 ,2.6
California,L, 73_56 ,-12.6
Pepperdine,L, 75_69 ,1.4
Eastern Washington,W, 70_61 ,3.9
Oregon,L, 91_63 ,-14.6
Denver,W, 63_50 ,4.1
Arizona St.,L, 74_61 ,-6.3
Morgan St.,W, 75_63 ,6.4
Long Beach St.,W, 46_44 ,2.5
UC Riverside,W, 72_52 ,9.5
Cal St. Fullerton,W, 72_54 ,9
Cal St. Northridge,W, 72_66 ,7.3
Hawaii,L, 90_86 OT,0
UC Santa Barbara,L, 80_60 ,-12.3
Cal Poly,W, 64_50 ,8.3
Long Beach St.,W, 61_58 ,-0.3
UC Davis,W, 61_59 ,-3.7
UC Riverside,W, 70_52 ,9.2
Hawaii,W, 60_56 OT,-1.6
Cal St. Northridge,L, 81_75 ,1.9
UC Santa Barbara,W, 71_60 ,2.9
Cal Poly,W, 55_48 ,2.4
Cal St. Fullerton,W, 62_44 ,11.1
UC Davis,W, 74_46 ,7
UC Riverside,W, 63_43 ,10.8
Cal Poly,L, 61_58 ,-1.9
SMU,L, 68_54 ,0.2
